,next_victim_is_yellow,condition_within_Ss,next_victim_triaged_distance,sat_tendency,remain_yellow_victim,time_elapsed_minutes,cur_room_yellow_victims,cur_room_green_victims,next_room_has_yellow_victim,condition_between_Ss,trial_id
77,False,hard mission Falcon,15.000790788900401,5.2,5.0,6.866066666666667,0.0,0.0,False,untrained,trial_id_000012
78,False,hard mission Falcon,19.432156541571242,5.2,5.0,6.8935,0.0,0.0,False,untrained,trial_id_000012
79,False,hard mission Falcon,24.158198811364425,5.2,5.0,6.924533333333334,0.0,0.0,False,untrained,trial_id_000012
80,False,hard mission Falcon,22.901542901893382,5.2,5.0,6.9858666666666664,0.0,0.0,False,untrained,trial_id_000012
81,False,hard mission Falcon,17.81920915929788,5.2,5.0,7.0864,2.0,1.0,False,untrained,trial_id_000012
82,False,hard mission Falcon,2.239936060153884,5.2,5.0,7.3127,2.0,1.0,False,untrained,trial_id_000012
83,False,hard mission Falcon,39.17057970413682,5.2,5.0,7.380733333333334,0.0,0.0,False,untrained,trial_id_000012
84,False,hard mission Falcon,38.754651362458894,5.2,5.0,7.41985,2.0,1.0,False,untrained,trial_id_000012
85,False,hard mission Falcon,39.815503350505836,5.2,5.0,7.48975,0.0,0.0,False,untrained,trial_id_000012
86,False,hard mission Falcon,31.240522897543517,5.2,5.0,7.573133333333334,0.0,0.0,False,untrained,trial_id_000012
87,False,hard mission Falcon,30.657224272558366,5.2,5.0,7.671866666666666,0.0,0.0,False,untrained,trial_id_000012
88,False,hard mission Falcon,24.618012146385432,5.2,5.0,7.7365,0.0,0.0,False,untrained,trial_id_000012
89,False,hard mission Falcon,25.196914646351864,5.2,5.0,7.840166666666667,0.0,0.0,False,untrained,trial_id_000012
90,False,hard mission Falcon,28.335256233633768,5.2,5.0,7.86225,0.0,0.0,False,untrained,trial_id_000012
91,False,hard mission Falcon,27.299035252200454,5.2,5.0,7.938766666666667,0.0,0.0,False,untrained,trial_id_000012
92,False,hard mission Falcon,10.877603309001023,5.2,5.0,8.010416666666666,0.0,0.0,False,untrained,trial_id_000012
93,False,hard mission Falcon,6.558570843736253,5.2,5.0,8.049633333333333,2.0,2.0,False,untrained,trial_id_000012
94,False,hard mission Falcon,2.496479937879585,5.2,5.0,8.204916666666668,2.0,2.0,False,untrained,trial_id_000012
95,False,hard mission Falcon,1.4081608420270468,5.2,5.0,8.3768,2.0,2.0,False,untrained,trial_id_000012
96,False,hard mission Falcon,17.133875114465948,5.2,5.0,8.455083333333333,0.0,0.0,False,untrained,trial_id_000012
97,False,hard mission Falcon,15.87724943906122,5.2,5.0,8.52825,0.0,0.0,False,untrained,trial_id_000012
98,False,hard mission Falcon,11.613063732726577,5.2,5.0,8.563916666666668,0.0,0.0,False,untrained,trial_id_000012
99,False,hard mission Falcon,13.430183566572106,5.2,5.0,8.587766666666667,0.0,0.0,False,untrained,trial_id_000012
100,False,hard mission Falcon,17.204545919014514,5.2,5.0,8.60475,0.0,0.0,False,untrained,trial_id_000012
101,False,hard mission Falcon,16.82215357790133,5.2,5.0,8.61155,0.0,0.0,False,untrained,trial_id_000012
102,False,hard mission Falcon,12.88929810342089,5.2,5.0,8.628533333333333,0.0,0.0,False,untrained,trial_id_000012
103,False,hard mission Falcon,11.973778198201613,5.2,5.0,8.652366666666667,0.0,0.0,False,untrained,trial_id_000012
104,False,hard mission Falcon,5.837673481670536,5.2,5.0,8.716983333333333,0.0,1.0,False,untrained,trial_id_000012
105,False,hard mission Falcon,1.4218175876816748,5.2,5.0,8.895583333333333,0.0,1.0,False,untrained,trial_id_000012
106,False,hard mission Falcon,9.381500364710039,5.2,5.0,8.944883333333333,0.0,0.0,False,untrained,trial_id_000012
107,False,hard mission Falcon,9.98382560612411,5.2,5.0,8.99245,0.0,0.0,True,untrained,trial_id_000012
108,False,hard mission Falcon,8.806463624035695,5.2,5.0,9.057466666666667,1.0,2.0,False,untrained,trial_id_000012
109,False,hard mission Falcon,2.976727422554828,5.2,5.0,9.29305,1.0,2.0,False,untrained,trial_id_000012
110,False,hard mission Falcon,2.603132687841497,5.2,5.0,9.4429,1.0,2.0,False,untrained,trial_id_000012
111,False,hard mission Falcon,14.142585835521713,5.2,5.0,9.4911,0.0,0.0,False,untrained,trial_id_000012
112,False,hard mission Falcon,10.97685753625608,5.2,5.0,9.530566666666667,0.0,1.0,False,untrained,trial_id_000012
113,False,hard mission Falcon,3.318426414149945,5.2,5.0,9.697316666666667,0.0,1.0,False,untrained,trial_id_000012
114,False,hard mission Falcon,,5.2,5.0,9.7484,0.0,0.0,False,untrained,trial_id_000012
115,False,hard mission Falcon,,5.2,5.0,9.78755,2.0,2.0,False,untrained,trial_id_000012
116,False,hard mission Falcon,,5.2,5.0,9.860583333333333,0.0,0.0,False,untrained,trial_id_000012
117,False,hard mission Falcon,,5.2,5.0,9.875916666666667,0.0,0.0,True,untrained,trial_id_000012
118,False,hard mission Falcon,,5.2,5.0,9.93885,1.0,2.0,False,untrained,trial_id_000012
119,False,hard mission Falcon,,5.2,5.0,9.99325,0.0,0.0,False,untrained,trial_id_000012
120,False,hard mission Falcon,,5.2,5.0,11.374883333333333,0.0,0.0,False,untrained,trial_id_000012
121,False,hard mission Falcon,,5.2,5.0,11.398666666666667,0.0,0.0,False,untrained,trial_id_000012
122,False,hard mission Falcon,,5.2,5.0,11.468516666666666,2.0,1.0,False,untrained,trial_id_000012
123,False,hard mission Falcon,,5.2,5.0,11.504283333333333,0.0,0.0,False,untrained,trial_id_000012
124,False,hard mission Falcon,,5.2,5.0,11.529883333333334,0.0,0.0,False,untrained,trial_id_000012
