,next_victim_is_yellow,condition_within_Ss,next_victim_triaged_distance,sat_tendency,remain_yellow_victim,time_elapsed_minutes,cur_room_yellow_victims,cur_room_green_victims,next_room_has_yellow_victim,condition_between_Ss,trial_id
0,True,hard mission Falcon,18.45967858760328,4.777777777777778,11.0,0.23458333333333334,1.0,0.0,False,trained about triage tradeoff,trial_id_000004
1,True,hard mission Falcon,14.359796867458241,4.777777777777778,11.0,0.26538333333333336,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
2,True,hard mission Falcon,37.72447890420038,4.777777777777778,11.0,0.08241666666666667,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
3,True,hard mission Falcon,37.88726141556773,4.777777777777778,11.0,0.10123333333333333,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
4,True,hard mission Falcon,73.4617296981228,4.777777777777778,11.0,-0.00175,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
5,True,hard mission Falcon,28.609439001839934,4.777777777777778,11.0,0.0,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
6,True,hard mission Falcon,12.07638729593253,4.777777777777778,11.0,0.291,0.0,0.0,True,trained about triage tradeoff,trial_id_000004
7,True,hard mission Falcon,9.325084478633876,4.777777777777778,11.0,0.30978333333333335,1.0,0.0,False,trained about triage tradeoff,trial_id_000004
8,True,hard mission Falcon,2.716351054128007,4.777777777777778,11.0,0.9771333333333333,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
9,True,hard mission Falcon,9.609809009369776,4.777777777777778,11.0,0.6205833333333334,0.0,0.0,True,trained about triage tradeoff,trial_id_000004
10,True,hard mission Falcon,3.8880126187316915,4.777777777777778,11.0,0.6479166666666667,1.0,1.0,False,trained about triage tradeoff,trial_id_000004
11,True,hard mission Falcon,1.3260179838558082,4.777777777777778,10.0,0.9122833333333333,1.0,1.0,False,trained about triage tradeoff,trial_id_000004
12,True,hard mission Falcon,11.98269028224761,4.777777777777778,10.0,0.9310333333333334,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
13,True,hard mission Falcon,3.4542155699624475,4.777777777777778,9.0,0.5742666666666667,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
14,False,hard mission Falcon,11.087221908484514,4.777777777777778,9.0,1.7086833333333333,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
15,False,hard mission Falcon,12.488974928001443,4.777777777777778,9.0,1.7564666666666666,2.0,1.0,False,trained about triage tradeoff,trial_id_000004
16,False,hard mission Falcon,17.027718430392184,4.777777777777778,9.0,1.4062333333333332,0.0,0.0,True,trained about triage tradeoff,trial_id_000004
17,False,hard mission Falcon,7.461324611540697,4.777777777777778,9.0,1.44215,1.0,1.0,False,trained about triage tradeoff,trial_id_000004
18,False,hard mission Falcon,10.08196558009704,4.777777777777778,9.0,1.6557666666666666,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
19,False,hard mission Falcon,10.024831280756628,4.777777777777778,9.0,1.6574666666666666,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
20,False,hard mission Falcon,9.82804529045727,4.777777777777778,9.0,1.66945,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
21,False,hard mission Falcon,18.15328684329185,4.777777777777778,9.0,1.3514,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
22,False,hard mission Falcon,11.941051848032421,4.777777777777778,9.0,1.2213166666666666,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
23,False,hard mission Falcon,3.498039410467424,4.777777777777778,9.0,1.5772333333333333,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
24,True,hard mission Falcon,7.626266952002935,4.777777777777778,9.0,1.6113666666666666,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
25,True,hard mission Falcon,1.7756802476572513,4.777777777777778,8.0,2.0531,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
26,False,hard mission Falcon,1.7852296263561562,4.777777777777778,8.0,2.2439833333333334,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
27,True,hard mission Falcon,20.927765953173008,4.777777777777778,8.0,2.9647,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
28,True,hard mission Falcon,22.052498968665,4.777777777777778,8.0,2.9989666666666666,0.0,2.0,False,trained about triage tradeoff,trial_id_000004
29,True,hard mission Falcon,13.671168634797747,4.777777777777778,8.0,2.9202166666666667,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
30,True,hard mission Falcon,12.681405082743177,4.777777777777778,8.0,2.76445,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
31,True,hard mission Falcon,11.679271033820939,4.777777777777778,8.0,2.8500666666666667,2.0,1.0,False,trained about triage tradeoff,trial_id_000004
32,True,hard mission Falcon,1.0701894493733755,4.777777777777778,7.0,2.6755666666666666,2.0,1.0,False,trained about triage tradeoff,trial_id_000004
33,False,hard mission Falcon,2.109474357135076,4.777777777777778,7.0,3.1967166666666667,2.0,1.0,False,trained about triage tradeoff,trial_id_000004
34,False,hard mission Falcon,32.71425580597845,4.777777777777778,7.0,3.8986666666666667,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
35,False,hard mission Falcon,36.8132975903068,4.777777777777778,7.0,3.92085,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
36,False,hard mission Falcon,40.00142289189883,4.777777777777778,7.0,3.9327833333333335,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
37,False,hard mission Falcon,20.331948896445784,4.777777777777778,7.0,3.8492166666666665,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
38,False,hard mission Falcon,16.096475431471568,4.777777777777778,7.0,3.72815,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
39,False,hard mission Falcon,23.9412423524443,4.777777777777778,7.0,3.7929666666666666,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
40,False,hard mission Falcon,7.792178802446346,4.777777777777778,7.0,3.69065,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
41,False,hard mission Falcon,2.0011115626948297,4.777777777777778,7.0,3.4595833333333332,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
42,False,hard mission Falcon,7.487547987854567,4.777777777777778,7.0,3.5265666666666666,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
43,False,hard mission Falcon,2.0327885898220015,4.777777777777778,7.0,3.3913166666666665,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
44,False,hard mission Falcon,25.01820539801835,4.777777777777778,7.0,4.164766666666667,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
45,False,hard mission Falcon,16.53966668903282,4.777777777777778,7.0,4.198883333333334,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
46,False,hard mission Falcon,12.725821117577286,4.777777777777778,7.0,4.209116666666667,0.0,0.0,False,trained about triage tradeoff,trial_id_000004
